k,class_subset,embedding,clustering,precision,recall,f1
5,"[4, 6, 7, 9, 10]",logistic_regression,supervised,0.7922,0.7989,0.7878
5,"[4, 6, 7, 9, 11]",logistic_regression,supervised,0.771,0.762,0.7538
5,"[4, 6, 7, 10, 11]",logistic_regression,supervised,0.7916,0.771,0.7749
5,"[4, 6, 8, 9, 10]",logistic_regression,supervised,0.6812,0.7219,0.6902
5,"[4, 6, 8, 9, 11]",logistic_regression,supervised,0.6646,0.6464,0.6213
5,"[4, 6, 8, 10, 11]",logistic_regression,supervised,0.7104,0.6773,0.6695
5,"[4, 6, 9, 10, 11]",logistic_regression,supervised,0.7197,0.7354,0.7191
5,"[4, 7, 8, 9, 10]",logistic_regression,supervised,0.7458,0.758,0.7364
5,"[4, 7, 8, 9, 11]",logistic_regression,supervised,0.75,0.7513,0.729
5,"[4, 7, 8, 10, 11]",logistic_regression,supervised,0.7971,0.7231,0.7407
5,"[4, 7, 9, 10, 11]",logistic_regression,supervised,0.7798,0.7737,0.7607
5,"[4, 8, 9, 10, 11]",logistic_regression,supervised,0.791,0.7178,0.7315
5,"[5, 6, 7, 8, 9]",logistic_regression,supervised,0.671,0.6343,0.6215
5,"[5, 6, 7, 8, 10]",logistic_regression,supervised,0.6237,0.651,0.6267
5,"[5, 6, 7, 8, 11]",logistic_regression,supervised,0.6794,0.6326,0.6303
5,"[5, 6, 7, 9, 10]",logistic_regression,supervised,0.7149,0.733,0.7122
5,"[5, 6, 7, 9, 11]",logistic_regression,supervised,0.7579,0.7342,0.7294
5,"[5, 6, 7, 10, 11]",logistic_regression,supervised,0.7537,0.7121,0.7231
5,"[5, 6, 8, 9, 10]",logistic_regression,supervised,0.6191,0.6336,0.6191
5,"[5, 6, 8, 9, 11]",logistic_regression,supervised,0.5961,0.6329,0.5909
5,"[5, 6, 8, 10, 11]",logistic_regression,supervised,0.7094,0.6801,0.6683
5,"[5, 6, 9, 10, 11]",logistic_regression,supervised,0.7449,0.7283,0.7222
5,"[5, 7, 8, 9, 10]",logistic_regression,supervised,0.7497,0.7533,0.7319
5,"[5, 7, 8, 9, 11]",logistic_regression,supervised,0.7244,0.7417,0.7111
5,"[5, 7, 8, 10, 11]",logistic_regression,supervised,0.7742,0.7034,0.7153
5,"[5, 7, 9, 10, 11]",logistic_regression,supervised,0.768,0.7169,0.7248
5,"[5, 8, 9, 10, 11]",logistic_regression,supervised,0.7027,0.7048,0.694
5,"[6, 7, 8, 9, 10]",logistic_regression,supervised,0.6215,0.6345,0.6208
5,"[6, 7, 8, 9, 11]",logistic_regression,supervised,0.6598,0.6748,0.6474
5,"[6, 7, 8, 10, 11]",logistic_regression,supervised,0.6713,0.6689,0.6644
5,"[6, 7, 9, 10, 11]",logistic_regression,supervised,0.7582,0.7223,0.7227
5,"[6, 8, 9, 10, 11]",logistic_regression,supervised,0.6296,0.6622,0.631
5,"[7, 8, 9, 10, 11]",logistic_regression,supervised,0.7303,0.6511,0.6598
6,"[0, 1, 2, 3, 4, 5]",logistic_regression,supervised,0.6416,0.6649,0.6251
6,"[0, 1, 2, 3, 4, 6]",logistic_regression,supervised,0.6454,0.7007,0.6469
6,"[0, 1, 2, 3, 4, 7]",logistic_regression,supervised,0.7358,0.7376,0.7124
6,"[0, 1, 2, 3, 4, 8]",logistic_regression,supervised,0.6881,0.6655,0.6381
6,"[0, 1, 2, 3, 4, 9]",logistic_regression,supervised,0.7306,0.6431,0.6588
6,"[0, 1, 2, 3, 4, 10]",logistic_regression,supervised,0.6387,0.7259,0.6636
6,"[0, 1, 2, 3, 4, 11]",logistic_regression,supervised,0.6448,0.6636,0.6291
6,"[0, 1, 2, 3, 5, 6]",logistic_regression,supervised,0.6946,0.6912,0.6736
6,"[0, 1, 2, 3, 5, 7]",logistic_regression,supervised,0.7043,0.6986,0.6782
6,"[0, 1, 2, 3, 5, 8]",logistic_regression,supervised,0.5798,0.6416,0.59
6,"[0, 1, 2, 3, 5, 9]",logistic_regression,supervised,0.6843,0.7419,0.6952
6,"[0, 1, 2, 3, 5, 10]",logistic_regression,supervised,0.7546,0.7449,0.7193
6,"[0, 1, 2, 3, 5, 11]",logistic_regression,supervised,0.789,0.7259,0.7311
6,"[0, 1, 2, 3, 6, 7]",logistic_regression,supervised,0.7571,0.7503,0.7327
6,"[0, 1, 2, 3, 6, 8]",logistic_regression,supervised,0.6065,0.6352,0.5974
6,"[0, 1, 2, 3, 6, 9]",logistic_regression,supervised,0.7132,0.7829,0.729
6,"[0, 1, 2, 3, 6, 10]",logistic_regression,supervised,0.6938,0.7238,0.6907
6,"[0, 1, 2, 3, 6, 11]",logistic_regression,supervised,0.7769,0.7372,0.7357
6,"[0, 1, 2, 3, 7, 8]",logistic_regression,supervised,0.715,0.7435,0.6954
6,"[0, 1, 2, 3, 7, 9]",logistic_regression,supervised,0.7248,0.6915,0.7014
6,"[0, 1, 2, 3, 7, 10]",logistic_regression,supervised,0.784,0.7077,0.7232
6,"[0, 1, 2, 3, 7, 11]",logistic_regression,supervised,0.7498,0.7089,0.718
6,"[0, 1, 2, 3, 8, 9]",logistic_regression,supervised,0.6981,0.7645,0.6916
6,"[0, 1, 2, 3, 8, 10]",logistic_regression,supervised,0.7137,0.7061,0.6946
6,"[0, 1, 2, 3, 8, 11]",logistic_regression,supervised,0.7446,0.7172,0.7029
6,"[0, 1, 2, 3, 9, 10]",logistic_regression,supervised,0.6861,0.7776,0.7071
6,"[0, 1, 2, 3, 9, 11]",logistic_regression,supervised,0.7951,0.6759,0.7112
6,"[0, 1, 2, 3, 10, 11]",logistic_regression,supervised,0.7071,0.7141,0.6835
6,"[0, 1, 2, 4, 5, 6]",logistic_regression,supervised,0.7078,0.6421,0.6449
6,"[0, 1, 2, 4, 5, 7]",logistic_regression,supervised,0.7563,0.6835,0.703
6,"[0, 1, 2, 4, 5, 8]",logistic_regression,supervised,0.628,0.6787,0.6363
6,"[0, 1, 2, 4, 5, 9]",logistic_regression,supervised,0.7374,0.6796,0.6927
6,"[0, 1, 2, 4, 5, 10]",logistic_regression,supervised,0.6522,0.6926,0.6615
6,"[0, 1, 2, 4, 5, 11]",logistic_regression,supervised,0.6677,0.6416,0.6358
6,"[0, 1, 2, 4, 6, 7]",logistic_regression,supervised,0.7752,0.7108,0.7234
6,"[0, 1, 2, 4, 6, 8]",logistic_regression,supervised,0.6039,0.5937,0.5698
6,"[0, 1, 2, 4, 6, 9]",logistic_regression,supervised,0.8054,0.6891,0.7197
6,"[0, 1, 2, 4, 6, 10]",logistic_regression,supervised,0.7529,0.7109,0.7176
6,"[0, 1, 2, 4, 6, 11]",logistic_regression,supervised,0.7395,0.639,0.6657
6,"[0, 1, 2, 4, 7, 8]",logistic_regression,supervised,0.741,0.6893,0.689
6,"[0, 1, 2, 4, 7, 9]",logistic_regression,supervised,0.7909,0.6837,0.7216
6,"[0, 1, 2, 4, 7, 10]",logistic_regression,supervised,0.7642,0.7245,0.7223
6,"[0, 1, 2, 4, 7, 11]",logistic_regression,supervised,0.7614,0.6923,0.7142
6,"[0, 1, 2, 4, 8, 9]",logistic_regression,supervised,0.7425,0.6711,0.6769
6,"[0, 1, 2, 4, 8, 10]",logistic_regression,supervised,0.6931,0.6757,0.6589
6,"[0, 1, 2, 4, 8, 11]",logistic_regression,supervised,0.6973,0.6553,0.655
6,"[0, 1, 2, 4, 9, 10]",logistic_regression,supervised,0.7338,0.715,0.7007
6,"[0, 1, 2, 4, 9, 11]",logistic_regression,supervised,0.7218,0.6741,0.6722
6,"[0, 1, 2, 4, 10, 11]",logistic_regression,supervised,0.7406,0.6876,0.6883
6,"[0, 1, 2, 5, 6, 7]",logistic_regression,supervised,0.6755,0.6768,0.6649
6,"[0, 1, 2, 5, 6, 8]",logistic_regression,supervised,0.5774,0.5954,0.5735
6,"[0, 1, 2, 5, 6, 9]",logistic_regression,supervised,0.6544,0.6821,0.65
6,"[0, 1, 2, 5, 6, 10]",logistic_regression,supervised,0.6753,0.6737,0.6644
6,"[0, 1, 2, 5, 6, 11]",logistic_regression,supervised,0.6975,0.6677,0.6669
6,"[0, 1, 2, 5, 7, 8]",logistic_regression,supervised,0.647,0.6719,0.6376
6,"[0, 1, 2, 5, 7, 9]",logistic_regression,supervised,0.714,0.7006,0.6973
6,"[0, 1, 2, 5, 7, 10]",logistic_regression,supervised,0.7456,0.7082,0.7186
6,"[0, 1, 2, 5, 7, 11]",logistic_regression,supervised,0.6814,0.6512,0.6573
6,"[0, 1, 2, 5, 8, 9]",logistic_regression,supervised,0.6988,0.7079,0.6749
6,"[0, 1, 2, 5, 8, 10]",logistic_regression,supervised,0.65,0.692,0.639
6,"[0, 1, 2, 5, 8, 11]",logistic_regression,supervised,0.696,0.6799,0.6526
6,"[0, 1, 2, 5, 9, 10]",logistic_regression,supervised,0.7497,0.7328,0.717
6,"[0, 1, 2, 5, 9, 11]",logistic_regression,supervised,0.7982,0.6794,0.706
6,"[0, 1, 2, 5, 10, 11]",logistic_regression,supervised,0.7803,0.6732,0.6982
6,"[0, 1, 2, 6, 7, 8]",logistic_regression,supervised,0.6777,0.6363,0.6453
6,"[0, 1, 2, 6, 7, 9]",logistic_regression,supervised,0.7354,0.7033,0.7099
6,"[0, 1, 2, 6, 7, 10]",logistic_regression,supervised,0.8005,0.7464,0.7586
6,"[0, 1, 2, 6, 7, 11]",logistic_regression,supervised,0.708,0.693,0.694
6,"[0, 1, 2, 6, 8, 9]",logistic_regression,supervised,0.7362,0.6806,0.6833
6,"[0, 1, 2, 6, 8, 10]",logistic_regression,supervised,0.6534,0.6393,0.6329
6,"[0, 1, 2, 6, 8, 11]",logistic_regression,supervised,0.7137,0.646,0.6511
6,"[0, 1, 2, 6, 9, 10]",logistic_regression,supervised,0.7857,0.7016,0.714
6,"[0, 1, 2, 6, 9, 11]",logistic_regression,supervised,0.7605,0.7097,0.7168
6,"[0, 1, 2, 6, 10, 11]",logistic_regression,supervised,0.7688,0.7028,0.714
6,"[0, 1, 2, 7, 8, 9]",logistic_regression,supervised,0.734,0.6843,0.6947
6,"[0, 1, 2, 7, 8, 10]",logistic_regression,supervised,0.7532,0.7043,0.7145
6,"[0, 1, 2, 7, 8, 11]",logistic_regression,supervised,0.7782,0.6935,0.7169
6,"[0, 1, 2, 7, 9, 10]",logistic_regression,supervised,0.7737,0.7145,0.7237
6,"[0, 1, 2, 7, 9, 11]",logistic_regression,supervised,0.7591,0.7176,0.7304
6,"[0, 1, 2, 7, 10, 11]",logistic_regression,supervised,0.8416,0.7524,0.7776
6,"[0, 1, 2, 8, 9, 10]",logistic_regression,supervised,0.784,0.7358,0.7295
6,"[0, 1, 2, 8, 9, 11]",logistic_regression,supervised,0.707,0.6842,0.674
6,"[0, 1, 2, 8, 10, 11]",logistic_regression,supervised,0.714,0.6773,0.6711
6,"[0, 1, 2, 9, 10, 11]",logistic_regression,supervised,0.7596,0.7123,0.7133
6,"[0, 1, 3, 4, 5, 6]",logistic_regression,supervised,0.6418,0.7108,0.6487
6,"[0, 1, 3, 4, 5, 7]",logistic_regression,supervised,0.6893,0.7656,0.7111
6,"[0, 1, 3, 4, 5, 8]",logistic_regression,supervised,0.6403,0.7507,0.6675
6,"[0, 1, 3, 4, 5, 9]",logistic_regression,supervised,0.6414,0.7451,0.6712
6,"[0, 1, 3, 4, 5, 10]",logistic_regression,supervised,0.6981,0.7994,0.7318
6,"[0, 1, 3, 4, 5, 11]",logistic_regression,supervised,0.6373,0.7345,0.6565
6,"[0, 1, 3, 4, 6, 7]",logistic_regression,supervised,0.653,0.735,0.6689
6,"[0, 1, 3, 4, 6, 8]",logistic_regression,supervised,0.6295,0.7197,0.6539
6,"[0, 1, 3, 4, 6, 9]",logistic_regression,supervised,0.697,0.7781,0.7085
6,"[0, 1, 3, 4, 6, 10]",logistic_regression,supervised,0.6555,0.7866,0.6952
6,"[0, 1, 3, 4, 6, 11]",logistic_regression,supervised,0.7044,0.7084,0.6791
6,"[0, 1, 3, 4, 7, 8]",logistic_regression,supervised,0.7073,0.758,0.7192
6,"[0, 1, 3, 4, 7, 9]",logistic_regression,supervised,0.6879,0.7267,0.6755
6,"[0, 1, 3, 4, 7, 10]",logistic_regression,supervised,0.7208,0.7723,0.7275
6,"[0, 1, 3, 4, 7, 11]",logistic_regression,supervised,0.6843,0.7093,0.6797
6,"[0, 1, 3, 4, 8, 9]",logistic_regression,supervised,0.688,0.7121,0.6677
6,"[0, 1, 3, 4, 8, 10]",logistic_regression,supervised,0.6538,0.7258,0.6665
6,"[0, 1, 3, 4, 8, 11]",logistic_regression,supervised,0.6177,0.7059,0.6417
6,"[0, 1, 3, 4, 9, 10]",logistic_regression,supervised,0.6986,0.7992,0.7273
6,"[0, 1, 3, 4, 9, 11]",logistic_regression,supervised,0.7172,0.7705,0.7169
6,"[0, 1, 3, 4, 10, 11]",logistic_regression,supervised,0.6643,0.7397,0.6759
6,"[0, 1, 3, 5, 6, 7]",logistic_regression,supervised,0.643,0.7218,0.6625
6,"[0, 1, 3, 5, 6, 8]",logistic_regression,supervised,0.5912,0.6629,0.5939
6,"[0, 1, 3, 5, 6, 9]",logistic_regression,supervised,0.6363,0.6925,0.6422
6,"[0, 1, 3, 5, 6, 10]",logistic_regression,supervised,0.7085,0.7234,0.6845
6,"[0, 1, 3, 5, 6, 11]",logistic_regression,supervised,0.7325,0.7177,0.7087
6,"[0, 1, 3, 5, 7, 8]",logistic_regression,supervised,0.7146,0.79,0.7231
6,"[0, 1, 3, 5, 7, 9]",logistic_regression,supervised,0.7793,0.7383,0.7434
6,"[0, 1, 3, 5, 7, 10]",logistic_regression,supervised,0.6885,0.7842,0.7166
6,"[0, 1, 3, 5, 7, 11]",logistic_regression,supervised,0.7187,0.7447,0.7154
6,"[0, 1, 3, 5, 8, 9]",logistic_regression,supervised,0.6253,0.7444,0.6482
6,"[0, 1, 3, 5, 8, 10]",logistic_regression,supervised,0.7036,0.8021,0.7296
6,"[0, 1, 3, 5, 8, 11]",logistic_regression,supervised,0.6793,0.7608,0.6909
6,"[0, 1, 3, 5, 9, 10]",logistic_regression,supervised,0.7135,0.7834,0.7267
6,"[0, 1, 3, 5, 9, 11]",logistic_regression,supervised,0.7244,0.7249,0.7039
6,"[0, 1, 3, 5, 10, 11]",logistic_regression,supervised,0.7052,0.7248,0.7081
6,"[0, 1, 3, 6, 7, 8]",logistic_regression,supervised,0.6828,0.6959,0.6695
6,"[0, 1, 3, 6, 7, 9]",logistic_regression,supervised,0.7718,0.7706,0.7606
6,"[0, 1, 3, 6, 7, 10]",logistic_regression,supervised,0.7854,0.7747,0.7668
6,"[0, 1, 3, 6, 7, 11]",logistic_regression,supervised,0.796,0.7468,0.7572
6,"[0, 1, 3, 6, 8, 9]",logistic_regression,supervised,0.7097,0.6461,0.641
6,"[0, 1, 3, 6, 8, 10]",logistic_regression,supervised,0.6364,0.7008,0.6462
6,"[0, 1, 3, 6, 8, 11]",logistic_regression,supervised,0.687,0.709,0.6809
6,"[0, 1, 3, 6, 9, 10]",logistic_regression,supervised,0.8036,0.776,0.7688
6,"[0, 1, 3, 6, 9, 11]",logistic_regression,supervised,0.7242,0.7218,0.7056
6,"[0, 1, 3, 6, 10, 11]",logistic_regression,supervised,0.7436,0.7287,0.7285
6,"[0, 1, 3, 7, 8, 9]",logistic_regression,supervised,0.7653,0.7469,0.7382
6,"[0, 1, 3, 7, 8, 10]",logistic_regression,supervised,0.7835,0.7282,0.736
6,"[0, 1, 3, 7, 8, 11]",logistic_regression,supervised,0.6542,0.7366,0.6756
6,"[0, 1, 3, 7, 9, 10]",logistic_regression,supervised,0.7887,0.776,0.7694
6,"[0, 1, 3, 7, 9, 11]",logistic_regression,supervised,0.7876,0.7584,0.7573
6,"[0, 1, 3, 7, 10, 11]",logistic_regression,supervised,0.8111,0.7745,0.7785
6,"[0, 1, 3, 8, 9, 10]",logistic_regression,supervised,0.7493,0.7875,0.7549
6,"[0, 1, 3, 8, 9, 11]",logistic_regression,supervised,0.7219,0.7563,0.7207
6,"[0, 1, 3, 8, 10, 11]",logistic_regression,supervised,0.7123,0.7382,0.7002
6,"[0, 1, 3, 9, 10, 11]",logistic_regression,supervised,0.7718,0.7376,0.7318
6,"[0, 1, 4, 5, 6, 7]",logistic_regression,supervised,0.7391,0.7237,0.7196
6,"[0, 1, 4, 5, 6, 8]",logistic_regression,supervised,0.6297,0.6485,0.6158
6,"[0, 1, 4, 5, 6, 9]",logistic_regression,supervised,0.6974,0.7277,0.6945
6,"[0, 1, 4, 5, 6, 10]",logistic_regression,supervised,0.6875,0.731,0.6983
6,"[0, 1, 4, 5, 6, 11]",logistic_regression,supervised,0.7056,0.6855,0.6792
6,"[0, 1, 4, 5, 7, 8]",logistic_regression,supervised,0.7437,0.7712,0.7444
6,"[0, 1, 4, 5, 7, 9]",logistic_regression,supervised,0.7035,0.7307,0.6948
6,"[0, 1, 4, 5, 7, 10]",logistic_regression,supervised,0.7547,0.7691,0.7519
6,"[0, 1, 4, 5, 7, 11]",logistic_regression,supervised,0.6896,0.7012,0.6859
6,"[0, 1, 4, 5, 8, 9]",logistic_regression,supervised,0.6751,0.6997,0.6523
6,"[0, 1, 4, 5, 8, 10]",logistic_regression,supervised,0.6504,0.7337,0.6751
6,"[0, 1, 4, 5, 8, 11]",logistic_regression,supervised,0.6465,0.6968,0.6529
6,"[0, 1, 4, 5, 9, 10]",logistic_regression,supervised,0.7832,0.7638,0.7503
6,"[0, 1, 4, 5, 9, 11]",logistic_regression,supervised,0.7689,0.7084,0.7168
6,"[0, 1, 4, 5, 10, 11]",logistic_regression,supervised,0.7322,0.7376,0.7196
6,"[0, 1, 4, 6, 7, 8]",logistic_regression,supervised,0.6709,0.7382,0.6903
6,"[0, 1, 4, 6, 7, 9]",logistic_regression,supervised,0.7764,0.739,0.7513
6,"[0, 1, 4, 6, 7, 10]",logistic_regression,supervised,0.8055,0.7791,0.7815
6,"[0, 1, 4, 6, 7, 11]",logistic_regression,supervised,0.7527,0.721,0.7308
6,"[0, 1, 4, 6, 8, 9]",logistic_regression,supervised,0.667,0.6399,0.6372
6,"[0, 1, 4, 6, 8, 10]",logistic_regression,supervised,0.6579,0.6785,0.6497
